"date","ALB","SQM","MALRY","LTHM","SGML","GNENF","PILBF"
2000-12-01,8.06767272949219,0.811084747314453,NA,NA,NA,NA,NA
2000-12-02,7.99193960970098,0.810327142477035,NA,NA,NA,NA,NA
2000-12-03,8.07664153792641,0.811084687709808,NA,NA,NA,NA,NA
2000-12-04,8.08959579467773,0.805529177188873,NA,NA,NA,NA,NA
2000-12-05,8.39651679992676,0.816640198230743,NA,NA,NA,NA,NA
2000-12-06,7.95805978775024,0.822195529937744,NA,NA,NA,NA,NA
2000-12-07,7.8922872543335,0.816640198230743,NA,NA,NA,NA,NA
2000-12-08,8.04575252532959,0.827751398086548,NA,NA,NA,NA,NA
2000-12-09,8.00201411680742,0.817902900955894,NA,NA,NA,NA,NA
2000-12-10,7.97633528709412,0.813736243681474,NA,NA,NA,NA,NA
2000-12-11,8.06767272949219,0.805529177188873,NA,NA,NA,NA,NA
2000-12-12,7.8045973777771,0.808307349681854,NA,NA,NA,NA,NA
2000-12-13,7.91661930084229,0.805529177188873,NA,NA,NA,NA,NA
2000-12-14,7.96072196960449,0.847194671630859,NA,NA,NA,NA,NA
2000-12-15,7.67404985427856,0.924970328807831,NA,NA,NA,NA,NA
2000-12-16,7.83835649490356,0.886966342275793,NA,NA,NA,NA,NA
2000-12-17,7.89958121559837,0.894541875882582,NA,NA,NA,NA,NA
2000-12-18,7.85046720504761,0.91385942697525,NA,NA,NA,NA,NA
2000-12-19,8.15919208526611,0.888860285282135,NA,NA,NA,NA,NA
2000-12-20,7.85046720504761,0.872194230556488,NA,NA,NA,NA,NA
2000-12-21,8.11508369445801,0.869416415691376,NA,NA,NA,NA,NA
2000-12-22,8.02687931060791,0.874971926212311,NA,NA,NA,NA,NA
2000-12-23,8.05995670954387,0.872965753078461,NA,NA,NA,NA,NA
2000-12-24,8.16234013012477,0.872392535209656,NA,NA,NA,NA,NA
2000-12-25,8.28170002831353,0.875434729788038,NA,NA,NA,NA,NA
2000-12-26,8.09303569793701,0.866638660430908,NA,NA,NA,NA,NA
2000-12-27,8.35765361785889,0.869416415691376,NA,NA,NA,NA,NA
2000-12-28,8.99715995788574,0.897193253040314,NA,NA,NA,NA,NA
2000-12-29,8.7325382232666,0.933303415775299,NA,NA,NA,NA,NA
